order_id,customer_id,order_date,segment,acquisition_channel,city,payment_type,order_amount,units,avg_discount,product_count,order_month,order_quarter
339,196,2024-03-24,new,social,Taoyuan,card,688.5,1,0.1,1,3,1
340,1771,2025-10-06,new,ads,Kaohsiung,card,232.04999999999998,1,0.15,1,10,4
341,67,2025-06-24,growth,social,Tainan,card,4283.299999999999,3,0.11666666666666668,3,6,2
342,1347,2025-11-18,growth,organic,Taoyuan,wallet,3929.0,2,0.05,2,11,4
343,1965,2024-03-22,new,social,Taoyuan,atm,131.0,1,0.0,1,3,1
344,1808,2024-03-12,new,social,Taichung,atm,6526.25,2,0.075,2,3,1
345,1036,2024-11-13,growth,ads,Taipei,card,7524.0,2,0.05,1,11,4
346,1023,2025-05-20,growth,ads,Taoyuan,atm,1606.6499999999999,4,0.03333333333333333,3,5,2
347,1133,2024-02-28,growth,social,Taichung,card,13848.8,5,0.049999999999999996,4,2,1
348,857,2024-07-15,vip,ads,Taichung,card,12044.6,3,0.06666666666666667,3,7,3
349,2180,2024-05-03,vip,social,Taoyuan,wallet,3979.8999999999996,2,0.125,2,5,2
350,2287,2025-04-15,growth,ads,Kaohsiung,cod,6573.049999999999,2,0.05,2,4,2
351,798,2024-09-01,new,social,Kaohsiung,card,8437.1,2,0.15,1,9,3
352,1425,2024-01-01,new,organic,Taichung,atm,5394.0,2,0.0,2,1,1
353,1039,2025-12-02,vip,ads,Kaohsiung,atm,1590.3,1,0.05,1,12,4
354,132,2025-06-05,new,organic,Taichung,card,2084.6,2,0.125,2,6,2
355,1973,2025-06-03,growth,ads,Taoyuan,card,6346.95,2,0.05,2,6,2
356,653,2024-02-21,new,referral,Hsinchu,wallet,906.3,1,0.05,1,2,1
357,358,2024-09-06,new,partner,Tainan,wallet,9916.2,4,0.049999999999999996,3,9,3
358,216,2025-05-18,growth,referral,Taipei,card,6623.4,2,0.05,1,5,2
359,970,2024-10-27,growth,social,Taoyuan,card,15972.25,6,0.049999999999999996,3,10,4
360,1315,2025-02-08,vip,referral,Taipei,wallet,15625.949999999999,5,0.075,2,2,1
361,434,2024-05-12,new,social,Taichung,atm,2084.0,1,0.0,1,5,2
362,28,2025-08-10,new,ads,Kaohsiung,card,5926.2,2,0.15,1,8,3
363,2089,2025-04-03,vip,referral,Kaohsiung,wallet,4349.3,2,0.05,2,4,2
364,849,2024-10-07,growth,social,Taoyuan,card,8535.5,5,0.06666666666666667,3,10,4
365,448,2024-11-11,vip,social,Kaohsiung,wallet,9146.95,4,0.0625,4,11,4
366,310,2024-03-09,growth,social,Hsinchu,wallet,544.85,1,0.15,1,3,1
367,1146,2024-01-06,growth,ads,Tainan,cod,7447.4,3,0.08333333333333333,3,1,1
368,238,2024-11-21,vip,referral,Kaohsiung,card,15762.999999999998,8,0.11666666666666665,3,11,4
369,2419,2024-11-20,new,social,Kaohsiung,atm,416.09999999999997,1,0.05,1,11,4
370,962,2024-12-17,new,social,Taoyuan,atm,15940.1,4,0.06666666666666667,3,12,4
371,338,2025-12-27,growth,referral,Hsinchu,card,1642.0,1,0.0,1,12,4
372,2492,2025-10-23,growth,social,Hsinchu,atm,3916.95,2,0.025,2,10,4
373,2230,2025-08-10,vip,ads,Hsinchu,card,14998.45,4,0.016666666666666666,3,8,3
374,357,2024-06-10,new,social,Kaohsiung,card,2121.3,2,0.1,2,6,2
375,2117,2025-08-01,new,referral,Hsinchu,atm,179.54999999999998,1,0.05,1,8,3
376,1012,2025-09-16,growth,referral,Tainan,wallet,11335.0,3,0.0,2,9,3
377,1799,2025-05-22,new,social,Hsinchu,cod,2678.4,2,0.2,1,5,2
378,1717,2025-12-08,new,ads,Taichung,atm,1523.8,1,0.05,1,12,4
379,1450,2024-03-28,vip,social,Kaohsiung,wallet,8319.8,4,0.15,2,3,1
380,514,2025-07-09,new,organic,Kaohsiung,card,4466.7,1,0.1,1,7,3
381,342,2025-12-24,new,social,Taoyuan,cod,4321.55,1,0.05,1,12,4
382,2206,2025-05-15,growth,referral,Taoyuan,card,9349.6,4,0.1,2,5,2
383,2252,2025-02-13,vip,organic,Taichung,card,11627.0,4,0.049999999999999996,3,2,1
384,967,2025-04-14,new,social,Kaohsiung,atm,8933.4,2,0.1,1,4,2
386,10,2024-03-18,new,ads,Kaohsiung,atm,6285.9,2,0.05,2,3,1
387,1658,2024-07-19,growth,social,Taoyuan,wallet,1639.6499999999999,2,0.025,2,7,3
388,218,2024-11-06,growth,social,Taoyuan,wallet,3493.8,1,0.1,1,11,4
389,1054,2024-06-29,vip,ads,Taoyuan,wallet,12708.8,4,0.13333333333333333,3,6,2
391,1245,2024-06-24,new,organic,Taichung,card,2187.8999999999996,2,0.075,2,6,2
392,854,2024-12-01,new,ads,Kaohsiung,card,414.0,1,0.1,1,12,4
393,419,2025-11-18,vip,ads,Kaohsiung,atm,27235.5,6,0.016666666666666666,2,11,4
394,873,2024-07-04,new,social,Taichung,card,2226.2,2,0.125,2,7,3
395,1518,2025-01-31,vip,ads,Hsinchu,atm,5699.95,5,0.025,2,1,1
396,1020,2025-07-04,new,ads,Kaohsiung,atm,2939.95,2,0.075,2,7,3
397,2124,2025-11-16,growth,social,Taoyuan,card,1538.3,3,0.06666666666666667,3,11,4
398,1985,2025-08-11,growth,social,Hsinchu,card,2121.0,1,0.0,1,8,3
399,454,2025-09-01,new,organic,Kaohsiung,card,170.1,1,0.1,1,9,3
400,1812,2025-01-13,growth,ads,Tainan,card,10045.3,5,0.06666666666666667,3,1,1
402,303,2024-01-22,growth,ads,Kaohsiung,atm,6139.799999999999,4,0.08333333333333333,3,1,1
403,1792,2025-08-05,growth,partner,Hsinchu,card,5350.5,2,0.05,2,8,3
404,1061,2025-10-03,vip,ads,Taoyuan,atm,12624.0,4,0.0,3,10,4
405,1267,2024-07-19,growth,organic,Taipei,card,2279.0,1,0.0,1,7,3
406,949,2024-08-21,new,ads,Taipei,cod,438.0,1,0.0,1,8,3
407,1898,2025-01-13,vip,referral,Tainan,card,2654.0,1,0.0,1,1,1
408,852,2024-11-21,growth,ads,Hsinchu,cod,2855.4,5,0.05,2,11,4
409,1901,2024-12-19,vip,ads,Taichung,card,21790.35,6,0.025,2,12,4
410,593,2024-12-20,new,organic,Tainan,atm,2985.6000000000004,1,0.2,1,12,4
411,357,2025-11-25,new,social,Kaohsiung,atm,4880.0,4,0.0,3,11,4
412,1676,2025-09-13,new,social,Tainan,card,1210.3,3,0.05,2,9,3
413,2099,2025-10-08,growth,ads,Taipei,card,10587.75,5,0.05000000000000001,3,10,4
414,1026,2024-01-09,new,ads,Taoyuan,atm,3366.0,1,0.15,1,1,1
416,2079,2024-02-19,growth,referral,Taichung,card,8592.6,3,0.05,2,2,1
417,1538,2025-03-06,new,referral,Kaohsiung,card,14324.0,4,0.0,3,3,1
418,2467,2025-07-15,new,social,Hsinchu,atm,7677.0,2,0.0,2,7,3
419,318,2024-03-08,new,referral,Hsinchu,card,2937.0,2,0.0,2,3,1
420,2356,2025-05-10,new,ads,Taichung,atm,7742.0,2,0.0,1,5,2
421,1297,2025-03-16,new,referral,Taoyuan,card,3868.2000000000003,1,0.1,1,3,1
422,118,2024-04-22,growth,referral,Taipei,card,2887.2000000000003,2,0.1,1,4,2
423,1612,2024-10-22,new,social,Taoyuan,atm,1604.0,1,0.0,1,10,4
424,1438,2024-04-23,new,referral,Taichung,atm,8053.0,3,0.05,2,4,2
425,2392,2024-01-19,vip,social,Kaohsiung,card,16695.5,5,0.08333333333333333,3,1,1
426,2136,2025-05-01,vip,ads,Kaohsiung,wallet,4102.2,2,0.1,1,5,2
427,1341,2024-03-30,growth,social,Taichung,card,1978.85,1,0.05,1,3,1
428,121,2025-08-28,growth,ads,Tainan,card,4104.0,1,0.1,1,8,3
429,152,2024-09-23,growth,social,Taoyuan,card,2031.1999999999998,4,0.06666666666666667,3,9,3
430,1951,2024-07-30,growth,ads,Tainan,wallet,10045.7,5,0.06666666666666667,3,7,3
431,989,2025-11-28,new,social,Taipei,card,8911.65,5,0.05,4,11,4
432,1491,2024-08-05,new,ads,Taoyuan,card,608.9499999999999,1,0.05,1,8,3
433,1584,2024-09-17,new,referral,Taipei,card,2727.9,1,0.1,1,9,3
434,2023,2025-05-05,growth,referral,Hsinchu,card,1464.8,4,0.025,2,5,2
435,1813,2024-07-13,growth,ads,Taichung,card,6945.9,2,0.05,2,7,3
436,2377,2024-08-27,new,ads,Taoyuan,cod,7979.0,2,0.1,2,8,3
437,2012,2024-08-12,growth,ads,Hsinchu,card,12577.849999999999,5,0.06666666666666667,3,8,3
439,211,2024-10-06,growth,social,Hsinchu,card,4030.4,4,0.05000000000000001,3,10,4
440,1377,2025-03-02,growth,social,Tainan,card,3358.8,1,0.1,1,3,1
441,1574,2025-11-04,new,ads,Kaohsiung,card,8850.2,4,0.025,2,11,4
442,190,2024-01-08,new,partner,Tainan,card,6255.65,2,0.025,2,1,1
443,2355,2024-10-16,growth,organic,Tainan,wallet,207.0,1,0.0,1,10,4
444,863,2024-02-02,vip,partner,Taoyuan,card,16126.0,6,0.0,3,2,1
445,1995,2024-06-04,growth,social,Taipei,card,7872.65,4,0.05000000000000001,3,6,2
446,2345,2024-06-12,growth,ads,Taichung,atm,2659.05,3,0.07500000000000001,2,6,2
447,142,2024-01-11,new,social,Taoyuan,card,328.0,1,0.2,1,1,1
448,1160,2025-08-21,vip,ads,Taipei,card,3770.0,1,0.0,1,8,3
450,1248,2025-03-22,vip,referral,Tainan,wallet,7541.0,6,0.049999999999999996,3,3,1
451,1747,2025-06-17,vip,referral,Tainan,atm,9107.1,3,0.1,2,6,2
452,201,2025-03-25,growth,ads,Taoyuan,wallet,245.70000000000002,1,0.1,1,3,1
453,2056,2024-10-27,growth,partner,Kaohsiung,card,4708.0,2,0.0,2,10,4
454,2363,2024-05-19,vip,ads,Taoyuan,wallet,19160.65,6,0.0625,4,5,2
456,433,2025-06-06,vip,social,Kaohsiung,card,11354.0,6,0.08333333333333333,3,6,2
457,427,2025-07-15,growth,referral,Tainan,atm,4805.0,1,0.0,1,7,3
459,316,2025-08-06,new,referral,Kaohsiung,cod,12182.0,5,0.03333333333333333,3,8,3
460,1512,2025-11-14,new,referral,Taichung,atm,1667.2,1,0.2,1,11,4
461,679,2025-08-23,new,ads,Tainan,card,11358.7,5,0.0875,4,8,3
462,814,2024-10-16,vip,organic,Taipei,card,12328.95,7,0.16666666666666666,3,10,4
463,1344,2025-03-16,growth,ads,Taipei,wallet,3541.1,2,0.15,1,3,1
464,1909,2024-10-21,new,partner,Tainan,card,5152.7,2,0.15,1,10,4
466,1714,2025-08-01,new,ads,Kaohsiung,card,512.8000000000001,1,0.2,1,8,3
467,996,2024-05-09,new,ads,Hsinchu,atm,1887.8,3,0.05,2,5,2
468,1857,2024-06-09,vip,social,Taichung,wallet,2165.0499999999997,1,0.05,1,6,2
469,2053,2024-11-25,growth,referral,Taichung,cod,3501.6000000000004,1,0.2,1,11,4
470,1576,2025-12-07,growth,referral,Tainan,card,414.0,1,0.1,1,12,4
471,2249,2024-06-15,new,social,Kaohsiung,atm,1026.0,1,0.0,1,6,2
472,2427,2024-12-16,growth,social,Taoyuan,wallet,3393.0,1,0.1,1,12,4
473,1638,2024-04-12,growth,social,Kaohsiung,card,5336.9,5,0.07500000000000001,4,4,2
474,59,2024-11-04,new,ads,Taipei,atm,11138.7,3,0.016666666666666666,3,11,4
475,906,2024-02-09,vip,ads,Taipei,card,14811.0,5,0.11666666666666665,3,2,1
476,1176,2024-02-27,new,social,Kaohsiung,atm,283.0,1,0.0,1,2,1
477,195,2025-08-14,vip,partner,Kaohsiung,card,19886.3,6,0.037500000000000006,4,8,3
478,275,2025-10-14,new,social,Taipei,card,543.4,1,0.05,1,10,4
479,1804,2024-05-21,new,social,Taoyuan,card,1925.0,1,0.0,1,5,2
480,407,2024-10-20,vip,referral,Kaohsiung,cod,16842.1,4,0.03333333333333333,3,10,4
481,288,2025-05-30,new,ads,Tainan,card,1094.4,1,0.2,1,5,2
482,161,2025-03-21,growth,referral,Taichung,card,7801.15,3,0.09999999999999999,3,3,1
483,2021,2025-09-06,growth,organic,Kaohsiung,card,3480.3,1,0.1,1,9,3
484,2196,2024-02-07,new,ads,Kaohsiung,card,2449.1,1,0.05,1,2,1
486,265,2025-08-19,vip,ads,Taipei,wallet,21037.3,6,0.0625,4,8,3
487,2463,2024-06-16,vip,social,Kaohsiung,atm,4023.7000000000003,2,0.07500000000000001,2,6,2
488,2450,2025-11-10,growth,referral,Taoyuan,atm,2494.8,2,0.025,2,11,4
489,2445,2024-01-08,growth,ads,Kaohsiung,atm,2255.9,1,0.15,1,1,1
490,1423,2025-02-02,vip,ads,Kaohsiung,card,3944.0,1,0.0,1,2,1
491,2423,2024-01-03,new,social,Kaohsiung,card,3493.8,1,0.1,1,1,1
492,589,2024-08-15,new,ads,Taichung,wallet,1674.0,1,0.0,1,8,3
493,2016,2025-11-22,growth,organic,Hsinchu,card,6082.200000000001,3,0.1,2,11,4
494,1305,2024-11-28,new,social,Taoyuan,card,7524.0,2,0.05,1,11,4
495,2023,2024-01-20,growth,referral,Hsinchu,atm,1854.3999999999999,2,0.05,1,1,1
496,1506,2025-08-24,growth,ads,Kaohsiung,wallet,7502.849999999999,3,0.06666666666666667,3,8,3
497,1898,2024-02-02,vip,referral,Tainan,card,6015.1,2,0.07500000000000001,2,2,1
498,2026,2025-12-02,growth,referral,Taipei,card,1571.3,4,0.11666666666666668,3,12,4
500,1051,2025-10-12,new,referral,Taipei,card,4412.75,1,0.05,1,10,4
501,1054,2024-10-23,vip,ads,Taoyuan,card,3571.0,1,0.0,1,10,4
502,1905,2025-05-24,growth,social,Kaohsiung,card,8811.75,5,0.0125,4,5,2
503,233,2024-10-08,vip,referral,Hsinchu,cod,18801.449999999997,6,0.0625,4,10,4
504,1563,2025-05-30,new,organic,Taichung,cod,7675.4,3,0.05000000000000001,3,5,2
505,773,2024-11-15,new,referral,Taipei,atm,5463.8,3,0.025,2,11,4
506,2411,2025-05-05,growth,social,Hsinchu,card,5232.0,2,0.0,2,5,2
507,1413,2024-08-29,new,social,Tainan,card,2645.85,2,0.025,2,8,3
508,1994,2024-02-05,growth,ads,Taipei,atm,3850.0,2,0.0,1,2,1
509,1993,2025-03-21,growth,ads,Taichung,atm,15916.099999999999,5,0.037500000000000006,3,3,1
510,2402,2024-08-08,new,referral,Taoyuan,card,2427.25,1,0.05,1,8,3
511,2109,2024-10-11,new,organic,Tainan,card,8379.3,4,0.016666666666666666,3,10,4
512,492,2024-10-27,vip,social,Hsinchu,atm,11059.7,5,0.0375,4,10,4
513,1263,2025-03-07,vip,partner,Taoyuan,card,3673.6499999999996,1,0.05,1,3,1
514,1243,2025-11-01,growth,ads,Taipei,card,3693.6,3,0.1,1,11,4
515,815,2025-12-09,growth,ads,Taipei,cod,4564.75,1,0.05,1,12,4
516,994,2025-02-07,vip,organic,Tainan,card,10497.0,6,0.08750000000000001,3,2,1
517,2219,2025-12-26,new,referral,Tainan,atm,3476.6000000000004,2,0.07500000000000001,2,12,4
518,1001,2025-04-12,growth,ads,Tainan,atm,15172.9,5,0.05000000000000001,3,4,2
519,988,2025-03-01,vip,social,Taipei,card,2578.0,1,0.0,1,3,1
520,1111,2024-03-21,new,ads,Taipei,card,2263.55,2,0.025,2,3,1
521,645,2025-07-28,new,ads,Taipei,atm,5156.0,2,0.0,1,7,3
522,731,2024-05-19,new,ads,Taichung,card,3564.0,1,0.1,1,5,2
523,1137,2024-02-25,growth,social,Kaohsiung,card,5992.85,2,0.07500000000000001,2,2,1
524,1978,2025-07-06,new,organic,Tainan,cod,254.70000000000002,1,0.1,1,7,3
525,2212,2024-11-23,growth,ads,Taipei,cod,131.0,1,0.0,1,11,4
526,1450,2024-07-06,vip,social,Kaohsiung,wallet,2165.0499999999997,1,0.05,1,7,3
528,1886,2024-07-07,new,ads,Tainan,card,7556.8,4,0.05,2,7,3
529,1734,2024-08-26,new,ads,Taipei,card,179.54999999999998,1,0.05,1,8,3
530,2171,2024-09-20,new,referral,Taichung,card,5334.55,2,0.1,2,9,3
531,1697,2025-04-30,new,ads,Tainan,atm,4560.0,1,0.0,1,4,2
532,969,2025-08-24,vip,referral,Taichung,card,19891.4,5,0.08333333333333333,3,8,3
533,1444,2025-10-21,new,referral,Hsinchu,card,2872.0,1,0.0,1,10,4
534,892,2025-10-17,new,organic,Kaohsiung,card,5156.0,2,0.0,1,10,4
535,1444,2024-06-18,new,referral,Hsinchu,wallet,5445.7,2,0.05,2,6,2
536,2199,2025-11-13,growth,social,Hsinchu,card,389.5,1,0.05,1,11,4
537,2089,2024-03-14,vip,referral,Kaohsiung,card,2698.0,3,0.05,2,3,1
538,433,2025-02-01,vip,social,Kaohsiung,card,15844.5,4,0.05,2,2,1
539,2215,2024-02-08,new,organic,Taichung,atm,369.0,1,0.1,1,2,1
540,650,2025-08-10,vip,referral,Taipei,atm,13516.2,6,0.06666666666666667,3,8,3
541,863,2024-10-28,vip,partner,Taoyuan,atm,8235.6,6,0.09999999999999999,3,10,4
542,1482,2024-08-10,growth,ads,Tainan,atm,4166.0,2,0.0,1,8,3
543,1516,2025-01-17,growth,social,Hsinchu,card,3396.0,5,0.016666666666666666,3,1,1
544,1678,2024-04-16,new,social,Taipei,card,7875.6,3,0.05,2,4,2
545,2468,2025-11-06,growth,partner,Kaohsiung,wallet,6890.4,4,0.016666666666666666,3,11,4
546,1727,2025-03-07,new,ads,Tainan,atm,4078.75,2,0.025,2,3,1
547,745,2024-09-03,new,social,Kaohsiung,card,1952.0,2,0.0,1,9,3
548,1357,2025-01-18,new,referral,Kaohsiung,card,460.0,1,0.0,1,1,1
549,1188,2024-02-08,growth,referral,Taoyuan,cod,2165.0499999999997,1,0.05,1,2,1
550,1511,2025-07-25,vip,ads,Hsinchu,wallet,6183.799999999999,4,0.05,4,7,3
551,847,2024-05-11,new,social,Taichung,card,788.4,2,0.1,1,5,2
552,2212,2024-06-15,growth,ads,Taipei,card,1086.8,2,0.05,1,6,2
553,157,2024-05-31,growth,social,Tainan,card,10416.4,4,0.025,4,5,2
554,2301,2024-08-28,new,organic,Hsinchu,card,1230.0,3,0.0,1,8,3
555,717,2024-03-27,new,referral,Tainan,atm,196.64999999999998,1,0.05,1,3,1
556,1874,2024-05-26,new,ads,Taichung,wallet,11606.6,5,0.0875,4,5,2
557,1162,2024-12-17,growth,referral,Taipei,atm,16831.3,4,0.06666666666666667,1,12,4
558,712,2024-09-22,vip,social,Taipei,card,11447.9,6,0.016666666666666666,3,9,3
561,1821,2024-10-25,new,social,Hsinchu,card,5450.6,2,0.05,2,10,4
562,1913,2024-02-20,growth,ads,Taichung,wallet,7163.0,2,0.05,1,2,1
563,727,2024-12-21,new,social,Taoyuan,wallet,1874.7,1,0.1,1,12,4
564,1673,2025-08-17,growth,ads,Taoyuan,atm,4242.0,2,0.0,1,8,3
566,2375,2024-06-20,new,referral,Hsinchu,card,8047.65,3,0.06666666666666667,3,6,2
567,2339,2025-01-07,vip,social,Hsinchu,card,10076.4,3,0.1,1,1,1
568,1158,2025-08-02,vip,ads,Taoyuan,card,16713.5,4,0.025,2,8,3
569,1725,2024-05-18,vip,social,Kaohsiung,card,7902.6,4,0.05,2,5,2
570,1564,2024-10-03,new,partner,Tainan,card,2084.0,1,0.0,1,10,4
571,960,2025-11-05,new,social,Taoyuan,wallet,6678.0,4,0.03333333333333333,3,11,4
572,1689,2025-10-07,new,ads,Kaohsiung,atm,245.70000000000002,1,0.1,1,10,4
573,676,2025-11-26,growth,social,Tainan,card,1710.1999999999998,3,0.07500000000000001,2,11,4
574,1830,2024-05-15,new,social,Taichung,card,3939.3,1,0.1,1,5,2
575,865,2024-07-29,vip,organic,Taichung,atm,8454.95,3,0.08333333333333333,3,7,3
576,960,2024-03-17,new,social,Taoyuan,card,3871.0,1,0.0,1,3,1
577,1775,2024-02-07,new,referral,Tainan,atm,460.0,1,0.0,1,2,1
578,266,2024-12-14,new,partner,Hsinchu,card,4549.0,1,0.0,1,12,4
579,1339,2024-07-19,growth,referral,Taoyuan,card,5075.8,4,0.08333333333333333,3,7,3
580,4,2025-11-12,new,partner,Taichung,atm,4714.849999999999,1,0.05,1,11,4
581,1637,2025-09-27,vip,social,Hsinchu,card,12577.050000000001,4,0.05000000000000001,3,9,3
582,333,2025-09-17,growth,referral,Taoyuan,wallet,198.4,2,0.2,1,9,3
583,1039,2025-04-13,vip,ads,Kaohsiung,atm,14571.05,7,0.049999999999999996,4,4,2
584,2011,2024-05-26,growth,ads,Taipei,cod,8336.0,4,0.0,2,5,2
585,1310,2024-12-23,new,organic,Taoyuan,wallet,938.0,1,0.0,1,12,4
586,1112,2025-02-05,new,referral,Hsinchu,card,2112.8,1,0.2,1,2,1
587,2358,2024-01-19,vip,social,Kaohsiung,atm,6095.5,3,0.125,2,1,1
588,2472,2025-11-21,new,ads,Taipei,atm,3545.3999999999996,1,0.05,1,11,4
590,442,2025-06-14,vip,organic,Hsinchu,card,3939.3,1,0.1,1,6,2
591,667,2024-10-12,new,ads,Hsinchu,atm,9671.0,4,0.05,2,10,4
592,461,2025-06-05,new,organic,Tainan,atm,2024.4,2,0.1,2,6,2
593,561,2025-10-28,new,referral,Tainan,card,21685.75,5,0.0125,4,10,4
594,348,2024-06-30,vip,ads,Kaohsiung,card,7993.8,5,0.1125,4,6,2
595,103,2025-09-20,new,social,Taichung,cod,438.0,1,0.0,1,9,3
596,2002,2024-04-23,vip,referral,Taoyuan,card,10932.0,3,0.0,2,4,2
597,1441,2024-10-05,vip,ads,Kaohsiung,atm,3299.7,1,0.15,1,10,4
598,1464,2024-11-03,new,social,Hsinchu,wallet,5504.5,3,0.075,2,11,4
599,1142,2025-04-07,new,social,Taoyuan,card,2121.0,1,0.0,1,4,2
600,1128,2024-12-12,growth,social,Taipei,card,10029.8,3,0.025,2,12,4
601,732,2024-10-07,new,organic,Taipei,card,1368.0,1,0.0,1,10,4
602,2123,2025-04-25,new,social,Taoyuan,atm,6991.0,2,0.0,2,4,2
603,524,2025-07-22,vip,ads,Taipei,atm,3992.4999999999995,2,0.07500000000000001,2,7,3
604,314,2025-07-14,new,organic,Kaohsiung,card,6666.25,4,0.08333333333333333,3,7,3
605,578,2025-09-09,new,social,Taichung,card,2279.0,1,0.0,1,9,3
606,303,2024-05-25,growth,ads,Kaohsiung,card,2106.7,3,0.07500000000000001,2,5,2
607,1191,2025-02-15,new,referral,Taipei,atm,1875.6000000000001,1,0.1,1,2,1
608,1538,2025-10-28,new,referral,Kaohsiung,wallet,2727.9,1,0.1,1,10,4
609,1531,2025-02-18,new,social,Taipei,atm,4298.0,1,0.0,1,2,1
610,1749,2025-02-06,growth,referral,Hsinchu,cod,273.0,1,0.0,1,2,1
611,265,2025-11-15,vip,ads,Taipei,atm,14415.0,3,0.0,1,11,4
612,641,2024-09-06,vip,organic,Kaohsiung,cod,15453.0,7,0.07500000000000001,4,9,3
613,1789,2024-03-09,new,organic,Tainan,atm,124.0,1,0.0,1,3,1
614,1588,2025-02-05,new,social,Taichung,card,6392.299999999999,2,0.025,2,2,1
615,81,2025-10-29,new,social,Tainan,card,268.84999999999997,1,0.05,1,10,4
616,2284,2025-12-13,vip,ads,Taichung,card,8126.400000000001,3,0.05,2,12,4
617,855,2025-07-28,growth,ads,Kaohsiung,cod,3287.65,2,0.125,2,7,3
618,2086,2024-10-10,new,ads,Taipei,atm,7412.75,4,0.03333333333333333,3,10,4
619,1276,2024-01-18,growth,social,Taichung,atm,5462.2,4,0.03333333333333333,3,1,1
620,2372,2024-12-02,new,ads,Taipei,card,7835.5,2,0.05,2,12,4
621,1258,2024-08-29,growth,partner,Taichung,atm,5715.200000000001,2,0.05,2,8,3
622,405,2024-05-22,growth,referral,Taichung,cod,273.0,1,0.0,1,5,2
623,516,2024-05-13,growth,partner,Hsinchu,card,6717.6,2,0.1,1,5,2
624,1776,2024-10-23,growth,organic,Taoyuan,card,1689.1,2,0.05,2,10,4
625,2021,2025-01-26,growth,organic,Kaohsiung,card,4537.6,2,0.05,2,1,1
627,11,2024-08-06,growth,ads,Taichung,card,3215.0,2,0.125,2,8,3
628,921,2025-09-04,new,social,Taoyuan,wallet,3959.6,2,0.05,1,9,3
629,1445,2025-04-27,new,referral,Taoyuan,atm,2377.0,1,0.0,1,4,2
630,668,2025-05-14,new,partner,Tainan,cod,6960.6,3,0.125,2,5,2
631,1543,2025-03-02,vip,referral,Taoyuan,card,11935.8,3,0.025,2,3,1
632,403,2025-06-28,growth,ads,Taoyuan,atm,12900.35,3,0.075,2,6,2
633,2023,2024-10-24,growth,referral,Hsinchu,card,416.09999999999997,1,0.05,1,10,4
634,286,2025-03-19,new,ads,Taipei,wallet,1989.0,1,0.1,1,3,1
635,544,2025-08-18,new,organic,Kaohsiung,card,9120.0,2,0.0,1,8,3
636,931,2025-01-31,new,ads,Kaohsiung,atm,9352.5,3,0.07500000000000001,2,1,1
637,453,2025-05-06,new,referral,Taoyuan,wallet,2856.8,1,0.2,1,5,2
638,1758,2024-01-08,growth,social,Kaohsiung,card,7041.75,4,0.06666666666666667,3,1,1
639,1637,2024-01-31,vip,social,Hsinchu,card,3981.0,2,0.0,2,1,1
640,2182,2024-09-20,new,organic,Hsinchu,card,3720.45,1,0.15,1,9,3
641,2079,2025-10-08,growth,referral,Taichung,card,3871.0,1,0.0,1,10,4
643,1128,2024-04-02,growth,social,Taipei,atm,6580.7,2,0.15,1,4,2
644,1509,2024-05-13,vip,ads,Kaohsiung,atm,7864.2,3,0.07500000000000001,2,5,2
646,1604,2024-11-21,vip,social,Taoyuan,atm,11495.75,4,0.11666666666666665,3,11,4
647,998,2025-07-16,new,organic,Kaohsiung,wallet,4607.0,3,0.1,2,7,3
648,1375,2024-12-20,new,referral,Hsinchu,card,1925.0,1,0.0,1,12,4
649,321,2025-12-06,growth,ads,Taipei,card,283.0,1,0.0,1,12,4
650,1777,2024-12-11,new,ads,Taipei,wallet,460.0,1,0.0,1,12,4
651,819,2025-12-23,new,organic,Taichung,wallet,3348.0,2,0.0,1,12,4
652,959,2025-08-01,new,ads,Hsinchu,card,3483.9,1,0.1,1,8,3
653,1408,2025-08-05,new,partner,Kaohsiung,cod,7586.849999999999,2,0.025,2,8,3
654,2355,2024-12-19,growth,organic,Tainan,card,1231.2,1,0.1,1,12,4
655,727,2025-05-20,new,social,Taoyuan,atm,8339.6,3,0.06666666666666667,3,5,2
656,1374,2024-07-13,vip,social,Taoyuan,cod,23018.6,6,0.05,3,7,3
657,2212,2024-02-22,growth,ads,Taipei,atm,5644.7,2,0.05,2,2,1
658,1583,2025-12-02,new,partner,Tainan,cod,124.0,1,0.0,1,12,4
659,239,2024-12-29,new,referral,Hsinchu,atm,12576.1,4,0.025,2,12,4
660,1408,2024-01-11,new,partner,Kaohsiung,wallet,5636.900000000001,3,0.06666666666666667,3,1,1
661,1358,2024-08-12,new,organic,Taipei,card,3868.2000000000003,1,0.1,1,8,3
662,920,2025-07-11,vip,ads,Taoyuan,card,13278.15,3,0.025,2,7,3
663,506,2025-12-13,growth,organic,Taipei,wallet,4377.0,1,0.0,1,12,4
664,1661,2025-11-16,new,referral,Hsinchu,card,207.0,1,0.0,1,11,4
665,1613,2025-11-06,new,referral,Taipei,card,2099.5,1,0.05,1,11,4
666,123,2025-11-12,new,referral,Taichung,atm,2014.9499999999998,1,0.05,1,11,4
667,1387,2025-10-12,new,ads,Taichung,card,2641.0,1,0.0,1,10,4
669,2474,2025-11-15,growth,organic,Taipei,card,10714.6,3,0.06666666666666667,3,11,4
670,357,2024-04-09,new,social,Kaohsiung,atm,2879.45,1,0.05,1,4,2
671,2185,2024-10-23,new,social,Kaohsiung,card,2083.0,1,0.0,1,10,4
